	AreaShape_Center_X	AreaShape_Center_Y	ImageNumber	Intensity_MaxIntensityEdge_Costum	Intensity_UpperQuartileIntensity_Costum	AreaShape_Center_X_Orig	AreaShape_Center_Y_Orig	AreaShape_Center_Y_NoLocalAdjustment	AreaShape_Center_X_NoLocalAdjustment	ClosestHandENuclei	ClosestIPOXNuclei	N_Neighbors_1E-3
 198925	0.40923	0.27771	0.00000	0.73219	0.73219	14594.00000	8373.00000	0.27771	0.40923	0.01073	0.00855	4.00000	
 198926	0.43897	0.27792	0.00000	0.42660	0.42660	14936.00000	8375.00000	0.27792	0.43897	0.01188	0.00426	1.00000	
 199019	0.38498	0.27782	0.00000	0.97004	0.88102	14315.00000	8374.00000	0.27782	0.38498	0.01020	0.00297	3.00000	
 199020	0.39098	0.27792	0.00000	0.35869	0.32044	14384.00000	8375.00000	0.27792	0.39098	0.01188	0.00532	2.00000	
 199021	0.39306	0.27782	0.00000	0.66968	0.59815	14408.00000	8374.00000	0.27782	0.39306	0.00950	0.00456	3.00000	
 199022	0.41036	0.27782	0.00000	0.72674	0.56944	14607.00000	8374.00000	0.27782	0.41036	0.00883	0.00208	4.00000	
 199023	0.43723	0.27855	0.00000	0.46175	0.43441	14916.00000	8381.00000	0.27855	0.43723	0.00718	0.00153	2.00000	
 199110	0.37176	0.27761	0.00000	0.41666	0.40016	14163.00000	8372.00000	0.27761	0.37176	0.01134	0.00440	2.00000	
 199111	0.37376	0.27792	0.00000	0.32649	0.32649	14186.00000	8375.00000	0.27792	0.37376	0.00934	0.00008	6.00000	
 199112	0.38167	0.27792	0.00000	0.52584	0.52584	14277.00000	8375.00000	0.27792	0.38167	0.00950	0.00236	4.00000	
 199113	0.41775	0.27782	0.00000	0.55870	0.52775	14692.00000	8374.00000	0.27782	0.41775	0.00934	0.00066	2.00000	
 199114	0.41897	0.27803	0.00000	0.67332	0.67332	14706.00000	8376.00000	0.27803	0.41897	0.00852	0.00888	4.00000	
 199193	0.37315	0.27813	0.00000	0.56795	0.56662	14179.00000	8377.00000	0.27813	0.37315	0.00624	0.00186	3.00000	
 199194	0.40063	0.27813	0.00000	0.96342	0.89710	14495.00000	8377.00000	0.27813	0.40063	0.00661	0.00296	3.00000	
 199195	0.41836	0.27803	0.00000	0.67332	0.67332	14699.00000	8376.00000	0.27803	0.41836	0.00883	0.00253	5.00000	
 199196	0.42993	0.27813	0.00000	0.31647	0.31647	14832.00000	8377.00000	0.27813	0.42993	0.00718	0.00169	5.00000	
 199197	0.43314	0.27824	0.00000	0.73268	0.65775	14869.00000	8378.00000	0.27824	0.43314	0.01076	0.00914	4.00000	
 199289	0.38680	0.27824	0.00000	0.39197	0.39197	14336.00000	8378.00000	0.27824	0.38680	0.01342	0.00352	2.00000	
 199290	0.39376	0.27813	0.00000	0.64954	0.59025	14416.00000	8377.00000	0.27813	0.39376	0.00757	0.00318	5.00000	
 199291	0.39428	0.27813	0.00000	0.54175	0.44558	14422.00000	8377.00000	0.27813	0.39428	0.00757	0.00327	4.00000	
 199292	0.39854	0.27824	0.00000	0.99773	0.99575	14471.00000	8378.00000	0.27824	0.39854	0.01224	0.00128	1.00000	
 199293	0.40280	0.27813	0.00000	0.95948	0.88775	14520.00000	8377.00000	0.27813	0.40280	0.00852	0.00224	2.00000	
 199294	0.41097	0.27782	0.00000	0.71393	0.62298	14614.00000	8374.00000	0.27782	0.41097	0.00883	0.00490	4.00000	
 199295	0.42932	0.27813	0.00000	0.36763	0.36763	14825.00000	8377.00000	0.27813	0.42932	0.00792	0.00203	4.00000	
 199368	0.37480	0.27834	0.00000	0.44740	0.43101	14198.00000	8379.00000	0.27834	0.37480	0.00701	0.00087	5.00000	
 199369	0.37550	0.27813	0.00000	0.34333	0.34333	14206.00000	8377.00000	0.27813	0.37550	0.01046	0.00533	4.00000	
 199370	0.38089	0.27834	0.00000	0.51032	0.45345	14268.00000	8379.00000	0.27834	0.38089	0.00590	0.00277	6.00000	
 199371	0.39211	0.27824	0.00000	0.33519	0.33519	14397.00000	8378.00000	0.27824	0.39211	0.01175	0.00297	2.00000	
 199372	0.39654	0.27824	0.00000	0.45866	0.39760	14448.00000	8378.00000	0.27824	0.39654	0.01179	0.00335	1.00000	
 199373	0.40941	0.27855	0.00000	0.38387	0.38387	14596.00000	8381.00000	0.27855	0.40941	0.00878	0.00964	6.00000	
 199374	0.40984	0.27813	0.00000	0.38387	0.38387	14601.00000	8377.00000	0.27813	0.40984	0.00878	0.00694	4.00000	
 199375	0.43053	0.27824	0.00000	0.40314	0.37397	14839.00000	8378.00000	0.27824	0.43053	0.00896	0.00452	5.00000	
 199376	0.43236	0.27824	0.00000	0.56049	0.52544	14860.00000	8378.00000	0.27824	0.43236	0.00994	0.00531	5.00000	
 199478	0.37202	0.27834	0.00000	0.40790	0.40790	14166.00000	8379.00000	0.27834	0.37202	0.01134	0.00558	3.00000	
 199479	0.38054	0.27855	0.00000	0.61229	0.57388	14264.00000	8381.00000	0.27855	0.38054	0.00590	0.00190	5.00000	
 199480	0.38150	0.27855	0.00000	0.52986	0.51572	14275.00000	8381.00000	0.27855	0.38150	0.00934	0.00378	5.00000	
 199481	0.38419	0.27803	0.00000	0.47673	0.47640	14306.00000	8376.00000	0.27803	0.38419	0.01175	0.00413	3.00000	
 199482	0.40480	0.27824	0.00000	0.35622	0.34543	14543.00000	8378.00000	0.27824	0.40480	0.01458	0.00146	2.00000	
 199568	0.37437	0.27855	0.00000	0.41181	0.41181	14193.00000	8381.00000	0.27855	0.37437	0.00701	0.00201	6.00000	
 199569	0.37959	0.27845	0.00000	0.50028	0.47305	14253.00000	8380.00000	0.27845	0.37959	0.00779	0.00119	4.00000	
 199570	0.39289	0.27845	0.00000	0.57524	0.53146	14406.00000	8380.00000	0.27845	0.39289	0.00950	0.00559	5.00000	
 199571	0.42810	0.27855	0.00000	0.33742	0.33742	14811.00000	8381.00000	0.27855	0.42810	0.01386	0.00166	2.00000	
 199572	0.42862	0.27771	0.00000	0.98084	0.91653	14817.00000	8373.00000	0.27771	0.42862	0.01179	0.00059	2.00000	
 199693	0.37324	0.27855	0.00000	0.56435	0.48089	14180.00000	8381.00000	0.27855	0.37324	0.00624	0.00181	3.00000	
 199694	0.37776	0.27855	0.00000	0.26428	0.26428	14232.00000	8381.00000	0.27855	0.37776	0.01145	0.00631	2.00000	
 199695	0.38002	0.27876	0.00000	0.65925	0.54117	14258.00000	8383.00000	0.27876	0.38002	0.00779	0.00365	3.00000	
 199696	0.39045	0.27855	0.00000	0.27633	0.27633	14378.00000	8381.00000	0.27855	0.39045	0.01069	0.00272	3.00000	
 199697	0.39776	0.27855	0.00000	0.99989	0.96903	14462.00000	8381.00000	0.27855	0.39776	0.01224	0.00241	2.00000	
 199698	0.40871	0.27855	0.00000	0.49190	0.43751	14588.00000	8381.00000	0.27855	0.40871	0.00624	0.01945	4.00000	
 199699	0.41193	0.27855	0.00000	0.35230	0.32806	14625.00000	8381.00000	0.27855	0.41193	0.00611	0.00267	2.00000	
 199700	0.43992	0.27855	0.00000	0.48309	0.39917	14947.00000	8381.00000	0.27855	0.43992	0.00763	0.00275	2.00000	
 199786	0.37863	0.27855	0.00000	0.32466	0.32466	14242.00000	8381.00000	0.27855	0.37863	0.01261	0.00309	2.00000	
 199787	0.39993	0.27834	0.00000	0.90648	0.90648	14487.00000	8379.00000	0.27834	0.39993	0.01054	0.00215	2.00000	
 199788	0.40141	0.27855	0.00000	0.28876	0.18716	14504.00000	8381.00000	0.27855	0.40141	0.00884	0.00319	2.00000	
 199789	0.40558	0.27886	0.00000	0.98695	0.93094	14552.00000	8384.00000	0.27886	0.40558	0.01112	0.00232	4.00000	
 199790	0.41636	0.27845	0.00000	0.60583	0.55742	14676.00000	8380.00000	0.27845	0.41636	0.01228	0.00412	2.00000	
 199791	0.41871	0.27855	0.00000	0.99349	0.97298	14703.00000	8381.00000	0.27855	0.41871	0.00852	0.00300	4.00000	
 199878	0.37489	0.27886	0.00000	0.34912	0.29981	14199.00000	8384.00000	0.27886	0.37489	0.00305	0.00067	6.00000	
 199879	0.38498	0.27865	0.00000	0.45384	0.45384	14315.00000	8382.00000	0.27865	0.38498	0.01221	0.00239	3.00000	
 199880	0.38593	0.27855	0.00000	0.43414	0.43120	14326.00000	8381.00000	0.27855	0.38593	0.01279	0.00404	3.00000	
 199881	0.39471	0.27876	0.00000	0.53750	0.50274	14427.00000	8383.00000	0.27876	0.39471	0.00852	0.00394	2.00000	
 199882	0.41115	0.27876	0.00000	0.62505	0.49087	14616.00000	8383.00000	0.27876	0.41115	0.00772	0.00270	5.00000	
 199883	0.42949	0.27886	0.00000	0.24360	0.24360	14827.00000	8384.00000	0.27886	0.42949	0.01098	0.00292	4.00000	
 199884	0.43175	0.27855	0.00000	0.36743	0.36743	14853.00000	8381.00000	0.27855	0.43175	0.00486	0.00035	4.00000	
 199977	0.37585	0.27907	0.00000	0.40353	0.40353	14210.00000	8386.00000	0.27907	0.37585	0.01076	0.00143	4.00000	
 199978	0.40845	0.27897	0.00000	0.46049	0.43419	14585.00000	8385.00000	0.27897	0.40845	0.00504	0.02026	5.00000	
 200069	0.37698	0.27845	0.00000	0.38242	0.34213	14223.00000	8380.00000	0.27845	0.37698	0.01145	0.00181	1.00000	
 200070	0.40410	0.27897	0.00000	0.36262	0.36262	14535.00000	8385.00000	0.27897	0.40410	0.01470	0.00291	2.00000	
 200071	0.41062	0.27886	0.00000	0.48360	0.45042	14610.00000	8384.00000	0.27886	0.41062	0.00772	0.00188	4.00000	
 200072	0.41819	0.27897	0.00000	1.00000	0.99844	14697.00000	8385.00000	0.27897	0.41819	0.00972	0.00027	3.00000	
 200073	0.43036	0.27897	0.00000	0.42533	0.42533	14837.00000	8385.00000	0.27897	0.43036	0.00378	0.00576	5.00000	
 200074	0.43358	0.27897	0.00000	0.40377	0.40377	14874.00000	8385.00000	0.27897	0.43358	0.00757	0.01481	3.00000	
 200075	0.43792	0.27886	0.00000	0.56637	0.48688	14924.00000	8384.00000	0.27886	0.43792	0.01108	0.00189	2.00000	
 200076	0.43992	0.27907	0.00000	0.40308	0.38832	14947.00000	8386.00000	0.27907	0.43992	0.00590	0.00152	3.00000	
 200154	0.38741	0.27897	0.00000	0.99405	0.97707	14343.00000	8385.00000	0.27897	0.38741	0.01386	0.00411	1.00000	
 200155	0.39263	0.27907	0.00000	0.35354	0.35354	14403.00000	8386.00000	0.27907	0.39263	0.00991	0.00328	5.00000	
 200156	0.40193	0.27886	0.00000	0.17354	0.16417	14510.00000	8384.00000	0.27886	0.40193	0.00884	0.00216	2.00000	
 200157	0.40880	0.27897	0.00000	0.49190	0.43751	14589.00000	8385.00000	0.27897	0.40880	0.00504	0.01687	6.00000	
 200158	0.40984	0.27907	0.00000	0.49190	0.43751	14601.00000	8386.00000	0.27907	0.40984	0.00990	0.00178	5.00000	
 200159	0.43062	0.27897	0.00000	0.46240	0.46240	14840.00000	8385.00000	0.27897	0.43062	0.00378	0.00420	4.00000	
 200160	0.43306	0.27897	0.00000	0.56049	0.52544	14868.00000	8385.00000	0.27897	0.43306	0.00757	0.01059	3.00000	
 200161	0.43697	0.27897	0.00000	0.37590	0.37590	14913.00000	8385.00000	0.27897	0.43697	0.00718	0.00183	2.00000	
 200248	0.37228	0.27918	0.00000	0.50525	0.47572	14169.00000	8387.00000	0.27918	0.37228	0.00378	0.00223	5.00000	
 200249	0.40784	0.27928	0.00000	0.46049	0.43419	14578.00000	8388.00000	0.27928	0.40784	0.00792	0.01159	5.00000	
 200250	0.43123	0.27918	0.00000	0.48018	0.48018	14847.00000	8387.00000	0.27918	0.43123	0.00718	0.00332	4.00000	
 200340	0.37202	0.27918	0.00000	0.50525	0.47572	14166.00000	8387.00000	0.27918	0.37202	0.00378	0.00279	5.00000	
 200341	0.37402	0.27907	0.00000	0.33222	0.31768	14189.00000	8386.00000	0.27907	0.37402	0.00915	0.00390	4.00000	
 200342	0.37489	0.27907	0.00000	0.34912	0.29981	14199.00000	8386.00000	0.27907	0.37489	0.00305	0.00255	6.00000	
 200343	0.38332	0.27928	0.00000	0.47513	0.35392	14296.00000	8388.00000	0.27928	0.38332	0.01512	0.00278	0.00000	
 200344	0.39045	0.27928	0.00000	0.64383	0.58006	14378.00000	8388.00000	0.27928	0.39045	0.00852	0.00425	3.00000	
 200345	0.39332	0.27897	0.00000	0.59625	0.58285	14411.00000	8385.00000	0.27897	0.39332	0.00990	0.00166	4.00000	
 200346	0.39845	0.27928	0.00000	0.51047	0.48668	14470.00000	8388.00000	0.27928	0.39845	0.01188	0.00134	3.00000	
 200347	0.41132	0.27939	0.00000	0.43150	0.43150	14618.00000	8389.00000	0.27939	0.41132	0.00878	0.00313	4.00000	
 200348	0.41193	0.27897	0.00000	0.65720	0.61564	14625.00000	8385.00000	0.27897	0.41193	0.00611	0.00148	4.00000	
 200349	0.43149	0.27876	0.00000	0.48018	0.48018	14850.00000	8383.00000	0.27876	0.43149	0.00486	0.00397	4.00000	
 200350	0.43958	0.27928	0.00000	0.38972	0.38972	14943.00000	8388.00000	0.27928	0.43958	0.00590	0.00226	4.00000	
 200445	0.38115	0.27939	0.00000	0.62392	0.55414	14271.00000	8389.00000	0.27939	0.38115	0.01108	0.00243	2.00000	
 200446	0.40819	0.27970	0.00000	0.53023	0.49625	14582.00000	8392.00000	0.27970	0.40819	0.00792	0.01323	4.00000	
 200522	0.37733	0.27980	0.00000	0.28451	0.28451	14227.00000	8393.00000	0.27980	0.37733	0.01179	0.00331	1.00000	
 200523	0.38237	0.27855	0.00000	0.39857	0.37847	14285.00000	8381.00000	0.27855	0.38237	0.01261	0.00780	2.00000	
 200524	0.40567	0.27970	0.00000	0.53490	0.51002	14553.00000	8392.00000	0.27970	0.40567	0.00590	0.00033	5.00000	
 200525	0.40602	0.27949	0.00000	0.99576	0.90129	14557.00000	8390.00000	0.27949	0.40602	0.00590	0.00241	5.00000	
 200526	0.40662	0.27959	0.00000	1.00000	0.99996	14564.00000	8391.00000	0.27959	0.40662	0.00378	0.00211	4.00000	
 200527	0.41871	0.27949	0.00000	0.99968	0.97068	14703.00000	8390.00000	0.27949	0.41871	0.00991	0.00154	4.00000	
 200528	0.43419	0.27949	0.00000	0.40377	0.40377	14881.00000	8390.00000	0.27949	0.43419	0.01167	0.00750	1.00000	
 200637	0.37176	0.27959	0.00000	0.50714	0.44842	14163.00000	8391.00000	0.27959	0.37176	0.00611	0.00087	4.00000	
 200638	0.37663	0.28022	0.00000	0.42946	0.39508	14219.00000	8397.00000	0.28022	0.37663	0.01179	0.00723	2.00000	
 200639	0.39193	0.27980	0.00000	0.53373	0.50038	14395.00000	8393.00000	0.27980	0.39193	0.01182	0.00240	2.00000	
 200640	0.39923	0.27991	0.00000	0.44373	0.43826	14479.00000	8394.00000	0.27991	0.39923	0.01241	0.00320	3.00000	
 200641	0.40497	0.27949	0.00000	0.96396	0.87618	14545.00000	8390.00000	0.27949	0.40497	0.01054	0.00259	3.00000	
 200642	0.40689	0.27959	0.00000	0.99924	0.80847	14567.00000	8391.00000	0.27959	0.40689	0.00378	0.00303	4.00000	
 200643	0.41628	0.27939	0.00000	0.47021	0.43522	14675.00000	8389.00000	0.27939	0.41628	0.01221	0.00354	3.00000	
 200735	0.37576	0.27980	0.00000	0.44210	0.38872	14209.00000	8393.00000	0.27980	0.37576	0.00779	0.00248	4.00000	
 200736	0.38046	0.27970	0.00000	0.55791	0.52363	14263.00000	8392.00000	0.27970	0.38046	0.01108	0.00280	1.00000	
 200737	0.39741	0.27959	0.00000	0.27688	0.27688	14458.00000	8391.00000	0.27959	0.39741	0.00884	0.00321	2.00000	
 200738	0.39793	0.27991	0.00000	0.29647	0.29647	14464.00000	8394.00000	0.27991	0.39793	0.00884	0.00126	3.00000	
 200739	0.40141	0.27970	0.00000	0.99805	0.98203	14504.00000	8392.00000	0.27970	0.40141	0.01437	0.00244	1.00000	
 200740	0.40732	0.27991	0.00000	0.52407	0.52407	14572.00000	8394.00000	0.27991	0.40732	0.00779	0.00362	5.00000	
 200741	0.41028	0.27959	0.00000	0.53200	0.51607	14606.00000	8391.00000	0.27959	0.41028	0.00990	0.00264	3.00000	
 200742	0.43992	0.27959	0.00000	0.48657	0.43092	14947.00000	8391.00000	0.27959	0.43992	0.00681	0.00199	4.00000	
 200826	0.38463	0.27980	0.00000	0.46815	0.46815	14311.00000	8393.00000	0.27980	0.38463	0.01754	0.00167	0.00000	
 200827	0.38645	0.28001	0.00000	1.00000	0.91323	14332.00000	8395.00000	0.28001	0.38645	0.01076	0.00303	2.00000	
 200828	0.39584	0.27918	0.00000	0.37195	0.37195	14440.00000	8387.00000	0.27918	0.39584	0.01363	0.00524	1.00000	
 200829	0.40923	0.27949	0.00000	0.99087	0.85523	14594.00000	8390.00000	0.27949	0.40923	0.00990	0.00791	5.00000	
 200830	0.41175	0.27980	0.00000	0.46549	0.46549	14623.00000	8393.00000	0.27980	0.41175	0.00878	0.00110	3.00000	
 200907	0.38985	0.27980	0.00000	0.58549	0.55978	14371.00000	8393.00000	0.27980	0.38985	0.01098	0.00087	3.00000	
 200908	0.39071	0.27980	0.00000	0.41005	0.39460	14381.00000	8393.00000	0.27980	0.39071	0.00852	0.00515	3.00000	
 200909	0.39306	0.27991	0.00000	0.43709	0.41021	14408.00000	8394.00000	0.27991	0.39306	0.00991	0.00309	4.00000	
 200910	0.39411	0.27991	0.00000	0.47409	0.44416	14420.00000	8394.00000	0.27991	0.39411	0.00774	0.00793	4.00000	
 200911	0.39515	0.27980	0.00000	0.45519	0.43793	14432.00000	8393.00000	0.27980	0.39515	0.01073	0.00201	3.00000	
 200912	0.41714	0.27980	0.00000	0.99979	0.96675	14685.00000	8393.00000	0.27980	0.41714	0.01342	0.00172	4.00000	
 200913	0.43923	0.27991	0.00000	0.94257	0.89644	14939.00000	8394.00000	0.27991	0.43923	0.01046	0.00133	4.00000	
 200996	0.37176	0.28001	0.00000	0.38968	0.38968	14163.00000	8395.00000	0.28001	0.37176	0.00527	0.00245	5.00000	
 200997	0.37211	0.27991	0.00000	0.42087	0.42087	14167.00000	8394.00000	0.27991	0.37211	0.00527	0.00214	5.00000	
 200998	0.37498	0.27991	0.00000	0.35328	0.35328	14200.00000	8394.00000	0.27991	0.37498	0.00590	0.00299	3.00000	
 200999	0.39671	0.28033	0.00000	0.55011	0.47131	14450.00000	8398.00000	0.28033	0.39671	0.01224	0.00234	3.00000	
 201089	0.37533	0.28012	0.00000	0.35328	0.35328	14204.00000	8396.00000	0.28012	0.37533	0.00590	0.00355	2.00000	
 201090	0.38767	0.28012	0.00000	0.37070	0.35458	14346.00000	8396.00000	0.28012	0.38767	0.00878	0.00281	1.00000	
 201091	0.41801	0.28012	0.00000	0.99644	0.98662	14695.00000	8396.00000	0.28012	0.41801	0.00792	0.00227	6.00000	
 201092	0.42871	0.27928	0.00000	0.44745	0.35681	14818.00000	8388.00000	0.27928	0.42871	0.01289	0.00117	2.00000	
 201093	0.44010	0.28022	0.00000	0.59264	0.38519	14949.00000	8397.00000	0.28022	0.44010	0.00950	0.00207	3.00000	
 201185	0.38880	0.28012	0.00000	0.96927	0.78599	14359.00000	8396.00000	0.28012	0.38880	0.01179	0.00209	1.00000	
 201186	0.41019	0.28053	0.00000	0.26794	0.23781	14605.00000	8400.00000	0.28053	0.41019	0.01297	0.00085	4.00000	
 201187	0.41628	0.28022	0.00000	0.54913	0.53905	14675.00000	8397.00000	0.28022	0.41628	0.01221	0.00151	3.00000	
 201188	0.41897	0.28012	0.00000	0.95908	0.92627	14706.00000	8396.00000	0.28012	0.41897	0.00991	0.00344	3.00000	
 201189	0.42314	0.28053	0.00000	0.36941	0.36941	14754.00000	8400.00000	0.28053	0.42314	0.00486	0.00180	4.00000	
 201309	0.38289	0.28022	0.00000	0.30772	0.30680	14291.00000	8397.00000	0.28022	0.38289	0.00925	0.00133	2.00000	
 201310	0.39454	0.28022	0.00000	0.77394	0.71188	14425.00000	8397.00000	0.28022	0.39454	0.00779	0.00735	3.00000	
 201311	0.39837	0.28106	0.00000	1.00000	0.99572	14469.00000	8405.00000	0.28106	0.39837	0.00681	0.00203	4.00000	
 201312	0.39871	0.28074	0.00000	1.00000	0.99396	14473.00000	8402.00000	0.28074	0.39871	0.00681	0.00161	3.00000	
 201313	0.39967	0.28064	0.00000	0.43592	0.43592	14484.00000	8401.00000	0.28064	0.39967	0.01241	0.00094	2.00000	
 201314	0.40932	0.28033	0.00000	0.27419	0.27419	14595.00000	8398.00000	0.28033	0.40932	0.00878	0.00232	3.00000	
 201315	0.43497	0.28033	0.00000	0.76730	0.67275	14890.00000	8398.00000	0.28033	0.43497	0.01667	0.01035	0.00000	
 201397	0.38593	0.28064	0.00000	0.66293	0.44578	14326.00000	8401.00000	0.28064	0.38593	0.00896	0.00375	3.00000	
 201398	0.39358	0.28064	0.00000	0.53572	0.43814	14414.00000	8401.00000	0.28064	0.39358	0.00408	0.00111	5.00000	
 201399	0.39402	0.28043	0.00000	0.47409	0.44416	14419.00000	8399.00000	0.28043	0.39402	0.00701	0.00703	4.00000	
 201400	0.40245	0.28022	0.00000	0.48778	0.35976	14516.00000	8397.00000	0.28022	0.40245	0.01073	0.00121	3.00000	
 201401	0.40410	0.28053	0.00000	0.99919	0.85000	14535.00000	8400.00000	0.28053	0.40410	0.01396	0.00102	1.00000	
 201402	0.40593	0.28043	0.00000	0.58287	0.51049	14556.00000	8399.00000	0.28043	0.40593	0.01054	0.00192	3.00000	
 201403	0.40662	0.28064	0.00000	0.35459	0.35176	14564.00000	8401.00000	0.28064	0.40662	0.00681	0.00051	4.00000	
 201404	0.41245	0.28116	0.00000	0.32164	0.32164	14631.00000	8406.00000	0.28116	0.41245	0.01098	0.00372	4.00000	
 201405	0.41836	0.28053	0.00000	1.00000	0.98959	14699.00000	8400.00000	0.28053	0.41836	0.00792	0.00297	5.00000	
 201497	0.38811	0.28053	0.00000	0.90980	0.67540	14351.00000	8400.00000	0.28053	0.38811	0.00878	0.00390	2.00000	
 201498	0.39158	0.28053	0.00000	0.33380	0.33380	14391.00000	8400.00000	0.28053	0.39158	0.01182	0.00388	2.00000	
 201499	0.39332	0.28053	0.00000	0.53572	0.43814	14411.00000	8400.00000	0.28053	0.39332	0.00408	0.00313	5.00000	
 201500	0.39584	0.28053	0.00000	0.56340	0.54846	14440.00000	8400.00000	0.28053	0.39584	0.01297	0.00250	2.00000	
 201501	0.40315	0.28064	0.00000	0.47849	0.34353	14524.00000	8401.00000	0.28064	0.40315	0.00884	0.00091	3.00000	
 201597	0.38654	0.28074	0.00000	0.42626	0.42626	14333.00000	8402.00000	0.28074	0.38654	0.00896	0.00257	3.00000	
 201598	0.39002	0.28053	0.00000	0.48227	0.45516	14373.00000	8400.00000	0.28053	0.39002	0.00925	0.00540	3.00000	
 201599	0.40080	0.28074	0.00000	0.99859	0.99317	14497.00000	8402.00000	0.28074	0.40080	0.01464	0.00184	1.00000	
 201600	0.40184	0.28064	0.00000	0.68720	0.56233	14509.00000	8401.00000	0.28064	0.40184	0.01069	0.00178	3.00000	
 201601	0.40793	0.28074	0.00000	0.48750	0.46237	14579.00000	8402.00000	0.28074	0.40793	0.00594	0.00072	5.00000	
 201602	0.41228	0.28043	0.00000	0.40024	0.39357	14629.00000	8399.00000	0.28043	0.41228	0.01098	0.00213	2.00000	
 201603	0.41749	0.28074	0.00000	1.00000	0.99315	14689.00000	8402.00000	0.28074	0.41749	0.00701	0.00252	5.00000	
 201604	0.41793	0.28095	0.00000	0.99226	0.90278	14694.00000	8404.00000	0.28095	0.41793	0.00701	0.00289	6.00000	
 201605	0.42358	0.28064	0.00000	0.53167	0.50633	14759.00000	8401.00000	0.28064	0.42358	0.00649	0.00231	5.00000	
 201606	0.43853	0.28074	0.00000	0.56030	0.56030	14931.00000	8402.00000	0.28074	0.43853	0.01188	0.00022	2.00000	
 201607	0.43949	0.28064	0.00000	0.41243	0.38863	14942.00000	8401.00000	0.28064	0.43949	0.01069	0.00154	5.00000	
 201712	0.37167	0.28074	0.00000	0.48381	0.48381	14162.00000	8402.00000	0.28074	0.37167	0.01073	0.00735	4.00000	
 201713	0.40697	0.28095	0.00000	0.99603	0.97990	14568.00000	8404.00000	0.28095	0.40697	0.00681	0.00083	4.00000	
 201714	0.42288	0.28074	0.00000	0.36941	0.36941	14751.00000	8402.00000	0.28074	0.42288	0.00475	0.00392	4.00000	
 201799	0.38359	0.28043	0.00000	0.29867	0.29867	14299.00000	8399.00000	0.28043	0.38359	0.00925	0.00411	3.00000	
 201800	0.39750	0.28064	0.00000	0.52936	0.52936	14459.00000	8401.00000	0.28064	0.39750	0.00916	0.00358	4.00000	
 201801	0.40263	0.28095	0.00000	0.32001	0.29722	14518.00000	8404.00000	0.28095	0.40263	0.00884	0.00238	6.00000	
 201802	0.43245	0.28095	0.00000	0.48989	0.45627	14861.00000	8404.00000	0.28095	0.43245	0.03032	0.00498	0.00000	
 201889	0.38993	0.28116	0.00000	0.27298	0.27298	14372.00000	8406.00000	0.28116	0.38993	0.00925	0.00328	1.00000	
 201890	0.42114	0.28106	0.00000	0.41353	0.41353	14731.00000	8405.00000	0.28106	0.42114	0.00594	0.00949	2.00000	
 202006	0.37872	0.28106	0.00000	0.41631	0.41631	14243.00000	8405.00000	0.28106	0.37872	0.00681	0.00465	3.00000	
 202007	0.38115	0.28106	0.00000	0.32856	0.32662	14271.00000	8405.00000	0.28106	0.38115	0.00950	0.00658	1.00000	
 202008	0.39237	0.28085	0.00000	0.32751	0.32751	14400.00000	8403.00000	0.28085	0.39237	0.01224	0.00142	2.00000	
 202009	0.40506	0.28106	0.00000	0.99231	0.98215	14546.00000	8405.00000	0.28106	0.40506	0.01375	0.00128	1.00000	
 202010	0.41097	0.28116	0.00000	0.99284	0.98630	14614.00000	8406.00000	0.28116	0.41097	0.00884	0.00148	3.00000	
 202011	0.41645	0.28106	0.00000	0.82425	0.65663	14677.00000	8405.00000	0.28106	0.41645	0.01075	0.00142	3.00000	
 202012	0.41984	0.28106	0.00000	1.00000	0.99122	14716.00000	8405.00000	0.28106	0.41984	0.00631	0.01613	4.00000	
 202013	0.42280	0.28106	0.00000	0.36941	0.36941	14750.00000	8405.00000	0.28106	0.42280	0.00475	0.00767	5.00000	
 202089	0.38219	0.28116	0.00000	0.40508	0.39217	14283.00000	8406.00000	0.28116	0.38219	0.01224	0.00140	3.00000	
 202090	0.38350	0.28106	0.00000	0.44501	0.36645	14298.00000	8405.00000	0.28106	0.38350	0.00816	0.00170	3.00000	
 202091	0.38463	0.28106	0.00000	0.30956	0.30849	14311.00000	8405.00000	0.28106	0.38463	0.00934	0.00284	2.00000	
 202092	0.40749	0.28116	0.00000	1.00000	0.98503	14574.00000	8406.00000	0.28116	0.40749	0.00816	0.00377	6.00000	
 202093	0.40889	0.28074	0.00000	0.57473	0.45498	14590.00000	8402.00000	0.28074	0.40889	0.00878	0.00087	4.00000	
 202094	0.41941	0.28106	0.00000	1.00000	0.99122	14711.00000	8405.00000	0.28106	0.41941	0.00631	0.00984	4.00000	
 202095	0.42593	0.28116	0.00000	0.31776	0.30482	14786.00000	8406.00000	0.28116	0.42593	0.00772	0.02572	2.00000	
 202181	0.37828	0.28127	0.00000	0.48638	0.41955	14238.00000	8407.00000	0.28127	0.37828	0.00649	0.00924	5.00000	
 202182	0.38298	0.28085	0.00000	0.34325	0.31255	14292.00000	8403.00000	0.28085	0.38298	0.00816	0.00067	4.00000	
 202183	0.38524	0.28085	0.00000	0.37786	0.34632	14318.00000	8403.00000	0.28085	0.38524	0.00934	0.00270	2.00000	
 202184	0.38698	0.28127	0.00000	0.98871	0.90921	14338.00000	8407.00000	0.28127	0.38698	0.00990	0.00267	2.00000	
