	AreaShape_Center_X	AreaShape_Center_Y	ImageNumber	Intensity_MaxIntensityEdge_Costum	Intensity_UpperQuartileIntensity_Costum	AreaShape_Center_X_Orig	AreaShape_Center_Y_Orig	AreaShape_Center_Y_NoLocalAdjustment	AreaShape_Center_X_NoLocalAdjustment	ClosestHandENuclei	ClosestIPOXNuclei	N_Neighbors_1E-3
 581590	0.20889	0.31780	0.00000	0.87274	0.83725	5780.00000	7868.00000	0.31780	0.20889	0.00326	0.01159	13.00000	
 581591	0.21080	0.31785	0.00000	0.79924	0.79161	5817.00000	7869.00000	0.31785	0.21080	0.00549	0.00313	9.00000	
 581746	0.14972	0.31775	0.00000	0.82385	0.81363	4629.00000	7867.00000	0.31775	0.14972	0.00574	0.00791	13.00000	
 581747	0.15352	0.31785	0.00000	0.73181	0.73181	4703.00000	7869.00000	0.31785	0.15352	0.00641	0.00084	11.00000	
 581748	0.16098	0.31775	0.00000	0.86190	0.81827	4848.00000	7867.00000	0.31775	0.16098	0.00571	0.00276	11.00000	
 581749	0.17162	0.31780	0.00000	0.91460	0.91460	5055.00000	7868.00000	0.31780	0.17162	0.00651	0.00268	6.00000	
 581750	0.17656	0.31785	0.00000	0.82881	0.82881	5151.00000	7869.00000	0.31785	0.17656	0.00571	0.01122	12.00000	
 581751	0.18170	0.31785	0.00000	0.99045	0.98548	5251.00000	7869.00000	0.31785	0.18170	0.00658	0.00194	10.00000	
 581752	0.18298	0.31795	0.00000	0.97268	0.97033	5276.00000	7871.00000	0.31795	0.18298	0.00728	0.00226	7.00000	
 581753	0.18447	0.31785	0.00000	0.91748	0.89237	5305.00000	7869.00000	0.31785	0.18447	0.00639	0.00736	6.00000	
 581754	0.18792	0.31770	0.00000	0.80911	0.78910	5372.00000	7866.00000	0.31770	0.18792	0.00818	0.00947	15.00000	
 581755	0.18951	0.31785	0.00000	0.78488	0.77930	5403.00000	7869.00000	0.31785	0.18951	0.00486	0.01171	14.00000	
 581756	0.19810	0.31785	0.00000	0.96825	0.95258	5570.00000	7869.00000	0.31785	0.19810	0.00706	0.00124	10.00000	
 581757	0.20139	0.31790	0.00000	0.97724	0.97015	5634.00000	7870.00000	0.31790	0.20139	0.00890	0.00718	7.00000	
 581758	0.20416	0.31780	0.00000	0.96545	0.95240	5688.00000	7868.00000	0.31780	0.20416	0.00361	0.00145	11.00000	
 581759	0.21157	0.31801	0.00000	0.77657	0.74230	5832.00000	7872.00000	0.31801	0.21157	0.00639	0.00046	11.00000	
 581898	0.15018	0.31780	0.00000	0.75039	0.75039	4638.00000	7868.00000	0.31780	0.15018	0.00779	0.00702	12.00000	
 581899	0.15105	0.31790	0.00000	0.74406	0.74406	4655.00000	7870.00000	0.31790	0.15105	0.00550	0.00278	11.00000	
 581900	0.15136	0.31795	0.00000	0.74406	0.74406	4661.00000	7871.00000	0.31795	0.15136	0.00550	0.00359	10.00000	
 581901	0.15183	0.31790	0.00000	0.85405	0.85405	4670.00000	7870.00000	0.31790	0.15183	0.00654	0.00097	12.00000	
 581902	0.15275	0.31795	0.00000	0.83945	0.83945	4688.00000	7871.00000	0.31795	0.15275	0.00513	0.00468	12.00000	
 581903	0.15902	0.31780	0.00000	0.90342	0.88753	4810.00000	7868.00000	0.31780	0.15902	0.00511	0.00674	15.00000	
 581904	0.15949	0.31780	0.00000	0.98840	0.94259	4819.00000	7868.00000	0.31780	0.15949	0.00813	0.00096	12.00000	
 581905	0.16026	0.31780	0.00000	0.88303	0.86425	4834.00000	7868.00000	0.31780	0.16026	0.00808	0.00072	11.00000	
 581906	0.16272	0.31790	0.00000	0.98246	0.94321	4882.00000	7870.00000	0.31790	0.16272	0.00706	0.00124	14.00000	
 581907	0.16401	0.31785	0.00000	0.97395	0.96722	4907.00000	7869.00000	0.31785	0.16401	0.00527	0.00333	13.00000	
 581908	0.17419	0.31785	0.00000	0.89301	0.86974	5105.00000	7869.00000	0.31785	0.17419	0.00578	0.00247	10.00000	
 581909	0.17620	0.31790	0.00000	0.82881	0.82881	5144.00000	7870.00000	0.31790	0.17620	0.00639	0.01738	13.00000	
 581910	0.17805	0.31785	0.00000	0.88443	0.87396	5180.00000	7869.00000	0.31785	0.17805	0.00639	0.00125	13.00000	
 581911	0.17866	0.31795	0.00000	0.81953	0.81386	5192.00000	7871.00000	0.31795	0.17866	0.00511	0.00476	15.00000	
 581912	0.18494	0.31795	0.00000	0.91748	0.89237	5314.00000	7871.00000	0.31795	0.18494	0.00833	0.00182	8.00000	
 581913	0.18740	0.31790	0.00000	0.80911	0.78910	5362.00000	7870.00000	0.31790	0.18740	0.00452	0.00055	12.00000	
 581914	0.18915	0.31801	0.00000	0.76675	0.76675	5396.00000	7872.00000	0.31801	0.18915	0.00639	0.01517	13.00000	
 581915	0.18977	0.31795	0.00000	0.78272	0.78135	5408.00000	7871.00000	0.31795	0.18977	0.00486	0.01192	15.00000	
 581916	0.19013	0.31785	0.00000	0.78272	0.78135	5415.00000	7869.00000	0.31785	0.19013	0.00486	0.00817	13.00000	
 581917	0.19409	0.31816	0.00000	0.89276	0.87515	5492.00000	7875.00000	0.31816	0.19409	0.00511	0.00140	13.00000	
 581918	0.20072	0.31811	0.00000	0.97143	0.96179	5621.00000	7874.00000	0.31811	0.20072	0.00571	0.00226	10.00000	
 581919	0.20386	0.31801	0.00000	0.89964	0.89892	5682.00000	7872.00000	0.31801	0.20386	0.00651	0.00343	13.00000	
 581920	0.21121	0.31795	0.00000	0.88061	0.85391	5825.00000	7871.00000	0.31795	0.21121	0.00271	0.00264	9.00000	
 582067	0.16190	0.31795	0.00000	0.94294	0.92614	4866.00000	7871.00000	0.31795	0.16190	0.00549	0.00365	11.00000	
 582068	0.16380	0.31826	0.00000	0.79809	0.79597	4903.00000	7877.00000	0.31826	0.16380	0.00606	0.00945	12.00000	
 582069	0.16699	0.31780	0.00000	0.98834	0.96741	4965.00000	7868.00000	0.31780	0.16699	0.00833	0.00134	6.00000	
 582070	0.17378	0.31806	0.00000	0.93363	0.91085	5097.00000	7873.00000	0.31806	0.17378	0.00808	0.00069	11.00000	
 582071	0.17923	0.31801	0.00000	0.81953	0.81386	5203.00000	7872.00000	0.31801	0.17923	0.00461	0.00830	13.00000	
 582072	0.19131	0.31795	0.00000	0.77056	0.77056	5438.00000	7871.00000	0.31795	0.19131	0.00571	0.00630	13.00000	
 582073	0.19568	0.31801	0.00000	0.94075	0.92072	5523.00000	7872.00000	0.31801	0.19568	0.00651	0.00157	11.00000	
 582074	0.20010	0.31806	0.00000	0.96521	0.96123	5609.00000	7873.00000	0.31806	0.20010	0.00461	0.00413	9.00000	
 582075	0.20036	0.31811	0.00000	0.96847	0.91840	5614.00000	7874.00000	0.31811	0.20036	0.00461	0.00278	8.00000	
 582076	0.20237	0.31795	0.00000	0.89785	0.89470	5653.00000	7871.00000	0.31795	0.20237	0.00578	0.00807	12.00000	
 582077	0.20478	0.31801	0.00000	0.83696	0.83677	5700.00000	7872.00000	0.31801	0.20478	0.00639	0.00068	13.00000	
 582078	0.20576	0.31790	0.00000	0.78135	0.75343	5719.00000	7870.00000	0.31790	0.20576	0.00527	0.00239	5.00000	
 582079	0.20879	0.31795	0.00000	0.87321	0.84202	5778.00000	7871.00000	0.31795	0.20879	0.00326	0.01250	12.00000	
 582080	0.20925	0.31801	0.00000	0.85751	0.85751	5787.00000	7872.00000	0.31801	0.20925	0.00728	0.01712	13.00000	
 582081	0.20977	0.31801	0.00000	0.85751	0.85751	5797.00000	7872.00000	0.31801	0.20977	0.00745	0.00905	9.00000	
 582209	0.14792	0.31801	0.00000	0.80516	0.80516	4594.00000	7872.00000	0.31801	0.14792	0.00636	0.01679	6.00000	
 582210	0.15075	0.31801	0.00000	0.75039	0.75039	4649.00000	7872.00000	0.31801	0.15075	0.00572	0.00516	12.00000	
 582211	0.15306	0.31806	0.00000	0.75644	0.75644	4694.00000	7873.00000	0.31806	0.15306	0.00572	0.00279	12.00000	
 582212	0.15409	0.31801	0.00000	0.73181	0.73181	4714.00000	7872.00000	0.31801	0.15409	0.00653	0.01030	10.00000	
 582213	0.15758	0.31821	0.00000	0.89561	0.86952	4782.00000	7876.00000	0.31821	0.15758	0.00658	0.00375	10.00000	
 582214	0.15882	0.31801	0.00000	0.95577	0.93195	4806.00000	7872.00000	0.31801	0.15882	0.00511	0.00286	14.00000	
 582215	0.15979	0.31816	0.00000	0.99701	0.99152	4825.00000	7875.00000	0.31816	0.15979	0.00326	0.00207	13.00000	
 582216	0.18077	0.31780	0.00000	0.99873	0.98937	5233.00000	7868.00000	0.31780	0.18077	0.00639	0.00436	12.00000	
 582217	0.18221	0.31801	0.00000	0.99027	0.97513	5261.00000	7872.00000	0.31801	0.18221	0.00606	0.00235	9.00000	
 582218	0.18550	0.31816	0.00000	0.97005	0.96261	5325.00000	7875.00000	0.31816	0.18550	0.00571	0.00339	7.00000	
 582219	0.19311	0.31806	0.00000	0.86380	0.81545	5473.00000	7873.00000	0.31806	0.19311	0.00632	0.00295	11.00000	
 582220	0.19347	0.31806	0.00000	0.89054	0.87181	5480.00000	7873.00000	0.31806	0.19347	0.00549	0.00342	14.00000	
 582221	0.19681	0.31790	0.00000	0.96136	0.95027	5545.00000	7870.00000	0.31790	0.19681	0.00706	0.00404	11.00000	
 582222	0.19779	0.31811	0.00000	0.82487	0.82487	5564.00000	7874.00000	0.31811	0.19779	0.00706	0.00341	9.00000	
 582223	0.20442	0.31795	0.00000	0.94692	0.91984	5693.00000	7871.00000	0.31795	0.20442	0.00527	0.00133	12.00000	
 582224	0.20838	0.31801	0.00000	0.81385	0.81385	5770.00000	7872.00000	0.31801	0.20838	0.00461	0.00967	10.00000	
 582225	0.21208	0.31795	0.00000	0.88038	0.88038	5842.00000	7871.00000	0.31795	0.21208	0.00542	0.00060	6.00000	
 582366	0.14869	0.31811	0.00000	0.82385	0.81363	4609.00000	7874.00000	0.31811	0.14869	0.00454	0.01395	10.00000	
 582367	0.14982	0.31806	0.00000	0.82385	0.81363	4631.00000	7873.00000	0.31806	0.14982	0.00574	0.00609	12.00000	
 582368	0.15799	0.31806	0.00000	0.98695	0.98244	4790.00000	7873.00000	0.31806	0.15799	0.00639	0.00190	11.00000	
 582369	0.15851	0.31795	0.00000	0.98464	0.96339	4800.00000	7871.00000	0.31795	0.15851	0.00383	0.00105	13.00000	
 582370	0.16108	0.31806	0.00000	0.86190	0.81827	4850.00000	7873.00000	0.31806	0.16108	0.00486	0.00375	12.00000	
 582371	0.16159	0.31801	0.00000	0.94294	0.92614	4860.00000	7872.00000	0.31801	0.16159	0.00527	0.00185	11.00000	
 582372	0.16329	0.31801	0.00000	0.93149	0.93149	4893.00000	7872.00000	0.31801	0.16329	0.00511	0.00221	12.00000	
 582373	0.17183	0.31811	0.00000	0.94805	0.91835	5059.00000	7874.00000	0.31811	0.17183	0.00578	0.00122	9.00000	
 582374	0.17527	0.31795	0.00000	0.80216	0.80216	5126.00000	7871.00000	0.31795	0.17527	0.00639	0.01368	12.00000	
 582375	0.17949	0.31795	0.00000	0.81072	0.81072	5208.00000	7871.00000	0.31795	0.17949	0.00461	0.00597	12.00000	
 582376	0.18015	0.31806	0.00000	0.80129	0.80129	5221.00000	7873.00000	0.31806	0.18015	0.00606	0.00603	13.00000	
 582377	0.18658	0.31816	0.00000	0.96014	0.91233	5346.00000	7875.00000	0.31816	0.18658	0.00527	0.00186	9.00000	
 582378	0.19003	0.31811	0.00000	0.74254	0.74254	5413.00000	7874.00000	0.31811	0.19003	0.00486	0.00822	13.00000	
 582379	0.19090	0.31801	0.00000	0.77056	0.77056	5430.00000	7872.00000	0.31801	0.19090	0.00688	0.01217	11.00000	
 582380	0.20550	0.31806	0.00000	1.00000	0.96357	5714.00000	7873.00000	0.31806	0.20550	0.00527	0.00365	7.00000	
 582512	0.15044	0.31816	0.00000	0.75039	0.75039	4643.00000	7875.00000	0.31816	0.15044	0.00545	0.00739	12.00000	
 582513	0.15692	0.31801	0.00000	0.98773	0.98527	4769.00000	7872.00000	0.31801	0.15692	0.00745	0.00021	9.00000	
 582514	0.15964	0.31826	0.00000	0.99420	0.97619	4822.00000	7877.00000	0.31826	0.15964	0.00326	0.00320	14.00000	
 582515	0.16463	0.31816	0.00000	0.93573	0.92866	4919.00000	7875.00000	0.31816	0.16463	0.00728	0.00098	11.00000	
 582516	0.17491	0.31790	0.00000	0.89762	0.89762	5119.00000	7870.00000	0.31790	0.17491	0.00639	0.01178	11.00000	
 582517	0.18046	0.31821	0.00000	0.88738	0.84837	5227.00000	7876.00000	0.31821	0.18046	0.00181	0.00630	11.00000	
 582518	0.18252	0.31826	0.00000	0.90426	0.90063	5267.00000	7877.00000	0.31826	0.18252	0.00706	0.00398	7.00000	
 582519	0.20118	0.31842	0.00000	0.97244	0.96722	5630.00000	7880.00000	0.31842	0.20118	0.00973	0.00013	7.00000	
 582520	0.21121	0.31811	0.00000	0.89010	0.88871	5825.00000	7874.00000	0.31811	0.21121	0.00271	0.00185	11.00000	
 582650	0.15203	0.31821	0.00000	0.74930	0.74930	4674.00000	7876.00000	0.31821	0.15203	0.00636	0.00603	11.00000	
 582651	0.15254	0.31816	0.00000	0.75644	0.75644	4684.00000	7875.00000	0.31816	0.15254	0.00513	0.00682	11.00000	
 582652	0.15584	0.31821	0.00000	0.94569	0.93937	4748.00000	7876.00000	0.31821	0.15584	0.00454	0.00127	11.00000	
 582653	0.16134	0.31816	0.00000	0.96510	0.91997	4855.00000	7875.00000	0.31816	0.16134	0.00486	0.00359	12.00000	
 582654	0.16514	0.31816	0.00000	0.97365	0.97342	4929.00000	7875.00000	0.31816	0.16514	0.00578	0.00272	8.00000	
 582655	0.16792	0.31806	0.00000	0.99236	0.98408	4983.00000	7873.00000	0.31806	0.16792	0.00706	0.00307	7.00000	
 582656	0.17249	0.31821	0.00000	0.92703	0.91909	5072.00000	7876.00000	0.31821	0.17249	0.00571	0.00264	10.00000	
 582657	0.17440	0.31811	0.00000	0.95907	0.94822	5109.00000	7874.00000	0.31811	0.17440	0.00452	0.00284	10.00000	
 582658	0.17578	0.31801	0.00000	0.69917	0.69917	5136.00000	7872.00000	0.31801	0.17578	0.00706	0.01679	12.00000	
 582659	0.17666	0.31816	0.00000	0.82881	0.82881	5153.00000	7875.00000	0.31816	0.17666	0.00571	0.01335	10.00000	
 582660	0.19512	0.31821	0.00000	0.74074	0.74074	5512.00000	7876.00000	0.31821	0.19512	0.00890	0.00072	9.00000	
 582661	0.21049	0.31795	0.00000	0.91218	0.88647	5811.00000	7871.00000	0.31795	0.21049	0.00571	0.00269	11.00000	
 582789	0.16067	0.31816	0.00000	0.92260	0.91720	4842.00000	7875.00000	0.31816	0.16067	0.00723	0.00320	10.00000	
 582790	0.16298	0.31821	0.00000	0.99004	0.98344	4887.00000	7876.00000	0.31821	0.16298	0.00486	0.00063	13.00000	
 582791	0.16704	0.31852	0.00000	0.88470	0.88470	4966.00000	7882.00000	0.31852	0.16704	0.00998	0.00194	5.00000	
 582792	0.18103	0.31821	0.00000	0.99806	0.99172	5238.00000	7876.00000	0.31821	0.18103	0.00688	0.00207	13.00000	
 582793	0.18206	0.31832	0.00000	0.96601	0.93800	5258.00000	7878.00000	0.31832	0.18206	0.00606	0.00349	9.00000	
 582794	0.18422	0.31816	0.00000	0.84280	0.80373	5300.00000	7875.00000	0.31816	0.18422	0.00639	0.00987	5.00000	
 582795	0.18746	0.31832	0.00000	0.96769	0.96693	5363.00000	7878.00000	0.31832	0.18746	0.00639	0.00351	15.00000	
 582796	0.18792	0.31821	0.00000	0.85926	0.84932	5372.00000	7876.00000	0.31821	0.18792	0.00571	0.00155	14.00000	
 582797	0.18823	0.31811	0.00000	0.85926	0.84932	5378.00000	7874.00000	0.31811	0.18823	0.00452	0.00508	14.00000	
 582798	0.19219	0.31821	0.00000	0.75540	0.75540	5455.00000	7876.00000	0.31821	0.19219	0.00632	0.00930	8.00000	
 582799	0.19460	0.31816	0.00000	0.70966	0.70966	5502.00000	7875.00000	0.31816	0.19460	0.00767	0.00178	9.00000	
 582800	0.19712	0.31816	0.00000	0.94315	0.89605	5551.00000	7875.00000	0.31816	0.19712	0.00658	0.00211	11.00000	
 582801	0.20257	0.31821	0.00000	0.94595	0.93175	5657.00000	7876.00000	0.31821	0.20257	0.00571	0.00811	11.00000	
 582944	0.14946	0.31816	0.00000	0.82385	0.81363	4624.00000	7875.00000	0.31816	0.14946	0.00636	0.00065	14.00000	
 582945	0.15013	0.31826	0.00000	0.80199	0.79654	4637.00000	7877.00000	0.31826	0.15013	0.00572	0.01065	14.00000	
 582946	0.15167	0.31826	0.00000	0.74930	0.74930	4667.00000	7877.00000	0.31826	0.15167	0.00639	0.00093	10.00000	
 582947	0.15440	0.31826	0.00000	0.95046	0.95046	4720.00000	7877.00000	0.31826	0.15440	0.00707	0.00449	9.00000	
 582948	0.15856	0.31832	0.00000	0.93495	0.92094	4801.00000	7878.00000	0.31832	0.15856	0.00383	0.00240	11.00000	
 582949	0.15923	0.31826	0.00000	0.98459	0.97398	4814.00000	7877.00000	0.31826	0.15923	0.00383	0.00238	15.00000	
 582950	0.16602	0.31832	0.00000	0.91741	0.90541	4946.00000	7878.00000	0.31832	0.16602	0.00728	0.00498	7.00000	
 582951	0.17157	0.31832	0.00000	0.88284	0.85331	5054.00000	7878.00000	0.31832	0.17157	0.00511	0.00324	7.00000	
 582952	0.17887	0.31816	0.00000	0.81953	0.81386	5196.00000	7875.00000	0.31816	0.17887	0.00511	0.00732	12.00000	
 582953	0.17979	0.31816	0.00000	0.80129	0.80129	5214.00000	7875.00000	0.31816	0.17979	0.00651	0.00758	13.00000	
 582954	0.18632	0.31832	0.00000	0.89724	0.89435	5341.00000	7878.00000	0.31832	0.18632	0.00527	0.00138	10.00000	
 582955	0.18879	0.31795	0.00000	0.85926	0.84932	5389.00000	7871.00000	0.31795	0.18879	0.00578	0.01521	13.00000	
 582956	0.19183	0.31821	0.00000	0.75540	0.75540	5448.00000	7876.00000	0.31821	0.19183	0.00632	0.00774	11.00000	
 582957	0.19645	0.31816	0.00000	0.82061	0.82061	5538.00000	7875.00000	0.31816	0.19645	0.00777	0.00058	11.00000	
 582958	0.20339	0.31821	0.00000	0.89964	0.89892	5673.00000	7876.00000	0.31821	0.20339	0.00808	0.00613	10.00000	
 582959	0.21085	0.31816	0.00000	0.91008	0.85543	5818.00000	7875.00000	0.31816	0.21085	0.00549	0.00182	9.00000	
 582960	0.21301	0.31832	0.00000	0.83290	0.83290	5860.00000	7878.00000	0.31832	0.21301	0.00894	0.00272	3.00000	
 583092	0.15368	0.31826	0.00000	0.73181	0.73181	4706.00000	7877.00000	0.31826	0.15368	0.00776	0.00706	9.00000	
 583093	0.15553	0.31811	0.00000	0.95154	0.93067	4742.00000	7874.00000	0.31811	0.15553	0.00572	0.00440	11.00000	
 583094	0.15722	0.31832	0.00000	0.94972	0.93604	4775.00000	7878.00000	0.31832	0.15722	0.00632	0.00255	10.00000	
 583095	0.16026	0.31826	0.00000	0.99722	0.97866	4834.00000	7877.00000	0.31826	0.16026	0.00745	0.00030	11.00000	
 583096	0.16221	0.31821	0.00000	0.95445	0.95908	4872.00000	7876.00000	0.31821	0.16221	0.00706	0.00318	13.00000	
 583097	0.16267	0.31837	0.00000	0.95812	0.94437	4881.00000	7879.00000	0.31837	0.16267	0.00606	0.00231	12.00000	
 583098	0.17625	0.31826	0.00000	0.84804	0.84804	5145.00000	7877.00000	0.31826	0.17625	0.00639	0.01787	12.00000	
 583099	0.17799	0.31821	0.00000	0.79214	0.79214	5179.00000	7876.00000	0.31821	0.17799	0.00549	0.00376	13.00000	
 583100	0.18046	0.31832	0.00000	0.88738	0.84837	5227.00000	7878.00000	0.31832	0.18046	0.00181	0.00525	12.00000	
 583101	0.18144	0.31832	0.00000	0.98761	0.93771	5246.00000	7878.00000	0.31832	0.18144	0.00745	0.00028	10.00000	
 583102	0.18617	0.31857	0.00000	0.93557	0.92214	5338.00000	7883.00000	0.31857	0.18617	0.00527	0.00099	10.00000	
 583103	0.19013	0.31842	0.00000	0.74254	0.74254	5415.00000	7880.00000	0.31842	0.19013	0.00542	0.00254	12.00000	
 583104	0.19044	0.31842	0.00000	0.74254	0.74254	5421.00000	7880.00000	0.31842	0.19044	0.00461	0.00476	14.00000	
 583105	0.19121	0.31826	0.00000	0.82649	0.81943	5436.00000	7877.00000	0.31826	0.19121	0.00549	0.00985	12.00000	
 583106	0.19599	0.31821	0.00000	0.84057	0.83037	5529.00000	7876.00000	0.31821	0.19599	0.00632	0.00583	12.00000	
 583107	0.20869	0.31826	0.00000	0.81385	0.81385	5776.00000	7877.00000	0.31826	0.20869	0.00571	0.01583	15.00000	
 583244	0.14828	0.31847	0.00000	0.75673	0.75673	4601.00000	7881.00000	0.31847	0.14828	0.00641	0.01090	10.00000	
 583245	0.14910	0.31837	0.00000	0.82385	0.81363	4617.00000	7879.00000	0.31837	0.14910	0.00529	0.00789	13.00000	
 583246	0.15044	0.31847	0.00000	0.80199	0.79654	4643.00000	7881.00000	0.31847	0.15044	0.00545	0.00716	11.00000	
 583247	0.16350	0.31842	0.00000	0.85979	0.85979	4897.00000	7880.00000	0.31842	0.16350	0.00606	0.00468	13.00000	
 583248	0.17337	0.31832	0.00000	0.93907	0.90362	5089.00000	7878.00000	0.31832	0.17337	0.00852	0.00065	7.00000	
 583249	0.17522	0.31873	0.00000	0.84804	0.84804	5125.00000	7886.00000	0.31873	0.17522	0.00452	0.00720	11.00000	
 583250	0.17542	0.31832	0.00000	0.80216	0.80216	5129.00000	7878.00000	0.31832	0.17542	0.00688	0.01183	11.00000	
 583251	0.17728	0.31811	0.00000	0.79214	0.79214	5165.00000	7874.00000	0.31811	0.17728	0.00777	0.00907	12.00000	
 583252	0.17949	0.31847	0.00000	0.75935	0.75935	5208.00000	7881.00000	0.31847	0.17949	0.00639	0.01061	13.00000	
 583253	0.18710	0.31837	0.00000	0.97406	0.96421	5356.00000	7879.00000	0.31837	0.18710	0.00639	0.00064	11.00000	
 583254	0.18823	0.31837	0.00000	0.85926	0.84932	5378.00000	7879.00000	0.31837	0.18823	0.00452	0.00457	15.00000	
 583255	0.18853	0.31816	0.00000	0.85926	0.84932	5384.00000	7875.00000	0.31816	0.18853	0.00549	0.00984	14.00000	
 583256	0.19069	0.31847	0.00000	0.71275	0.71275	5426.00000	7881.00000	0.31847	0.19069	0.00461	0.00757	14.00000	
 583257	0.20823	0.31832	0.00000	0.81543	0.81543	5767.00000	7878.00000	0.31832	0.20823	0.00571	0.01311	10.00000	
 583258	0.20900	0.31842	0.00000	0.96922	0.95959	5782.00000	7880.00000	0.31842	0.20900	0.00606	0.01768	13.00000	
 583259	0.20987	0.31842	0.00000	0.85751	0.85751	5799.00000	7880.00000	0.31842	0.20987	0.00452	0.00562	9.00000	
 583399	0.14792	0.31837	0.00000	0.80516	0.80516	4594.00000	7879.00000	0.31837	0.14792	0.00636	0.01044	6.00000	
 583400	0.14869	0.31837	0.00000	0.70840	0.70840	4609.00000	7879.00000	0.31837	0.14869	0.00454	0.01015	13.00000	
 583401	0.15296	0.31842	0.00000	0.75644	0.75644	4692.00000	7880.00000	0.31842	0.15296	0.00661	0.00469	10.00000	
 583402	0.15481	0.31852	0.00000	0.98326	0.96782	4728.00000	7882.00000	0.31852	0.15481	0.00746	0.00197	8.00000	
 583403	0.15522	0.31842	0.00000	0.81224	0.81224	4736.00000	7880.00000	0.31842	0.15522	0.00746	0.00071	9.00000	
 583404	0.15650	0.31790	0.00000	0.86380	0.83637	4761.00000	7870.00000	0.31790	0.15650	0.00606	0.00198	8.00000	
 583405	0.15835	0.31811	0.00000	0.94185	0.92015	4797.00000	7874.00000	0.31811	0.15835	0.00383	0.00067	13.00000	
 583406	0.16540	0.31837	0.00000	0.82056	0.80435	4934.00000	7879.00000	0.31837	0.16540	0.00578	0.00247	9.00000	
 583407	0.16761	0.31847	0.00000	0.76668	0.76668	4977.00000	7881.00000	0.31847	0.16761	0.00808	0.00252	6.00000	
 583408	0.17763	0.31837	0.00000	0.87533	0.84258	5172.00000	7879.00000	0.31837	0.17763	0.00606	0.00323	10.00000	
 583409	0.17846	0.31832	0.00000	0.78450	0.78450	5188.00000	7878.00000	0.31832	0.17846	0.00728	0.00719	13.00000	
 583410	0.17913	0.31852	0.00000	0.75935	0.75935	5201.00000	7882.00000	0.31852	0.17913	0.00549	0.00513	13.00000	
 583411	0.19388	0.31837	0.00000	0.91901	0.88498	5488.00000	7879.00000	0.31837	0.19388	0.00511	0.00439	15.00000	
 583412	0.19949	0.31821	0.00000	0.94716	0.91686	5597.00000	7876.00000	0.31821	0.19949	0.00706	0.00556	7.00000	
 583413	0.20015	0.31863	0.00000	0.96521	0.96123	5610.00000	7884.00000	0.31863	0.20015	0.00890	0.00601	9.00000	
 583414	0.21152	0.31842	0.00000	0.88155	0.84583	5831.00000	7880.00000	0.31842	0.21152	0.00651	0.00227	10.00000	
 583542	0.14946	0.31852	0.00000	0.82385	0.81363	4624.00000	7882.00000	0.31852	0.14946	0.00574	0.00690	12.00000	
 583543	0.15203	0.31857	0.00000	0.74930	0.74930	4674.00000	7883.00000	0.31857	0.15203	0.00636	0.00746	10.00000	
 583544	0.15584	0.31847	0.00000	0.95928	0.95928	4748.00000	7881.00000	0.31847	0.15584	0.00454	0.00066	8.00000	
 583545	0.15871	0.31847	0.00000	0.94444	0.91506	4804.00000	7881.00000	0.31847	0.15871	0.00383	0.00070	13.00000	
 583546	0.16067	0.31857	0.00000	0.92891	0.92100	4842.00000	7883.00000	0.31857	0.16067	0.00527	0.00428	11.00000	
 583547	0.16134	0.31868	0.00000	0.96755	0.94204	4855.00000	7885.00000	0.31868	0.16134	0.00542	0.00454	12.00000	
 583548	0.17239	0.31852	0.00000	0.93230	0.92779	5070.00000	7882.00000	0.31852	0.17239	0.00571	0.00124	10.00000	
 583549	0.17398	0.31847	0.00000	0.99341	0.93342	5101.00000	7881.00000	0.31847	0.17398	0.00461	0.00262	11.00000	
 583550	0.18087	0.31857	0.00000	0.97507	0.96154	5235.00000	7883.00000	0.31857	0.18087	0.00688	0.00134	15.00000	
 583551	0.18540	0.31847	0.00000	0.97005	0.96261	5323.00000	7881.00000	0.31847	0.18540	0.00571	0.00420	8.00000	
 583552	0.18967	0.31842	0.00000	0.80097	0.80097	5406.00000	7880.00000	0.31842	0.18967	0.00549	0.00599	13.00000	
 583553	0.19301	0.31868	0.00000	0.85965	0.84816	5471.00000	7885.00000	0.31868	0.19301	0.00930	0.00368	9.00000	
 583554	0.19429	0.31847	0.00000	0.91901	0.88498	5496.00000	7881.00000	0.31847	0.19429	0.00639	0.00313	9.00000	
 583555	0.19918	0.31847	0.00000	0.91793	0.86943	5591.00000	7881.00000	0.31847	0.19918	0.00706	0.00132	8.00000	
 583556	0.20062	0.31842	0.00000	0.84836	0.81864	5619.00000	7880.00000	0.31842	0.20062	0.00571	0.00130	7.00000	
 583557	0.20257	0.31878	0.00000	0.94595	0.93175	5657.00000	7887.00000	0.31878	0.20257	0.00461	0.00256	12.00000	
 583558	0.20437	0.31832	0.00000	0.87042	0.84734	5692.00000	7878.00000	0.31832	0.20437	0.00639	0.00181	11.00000	
 583559	0.20519	0.31821	0.00000	0.88453	0.85117	5708.00000	7876.00000	0.31821	0.20519	0.00606	0.00131	10.00000	
 583560	0.20941	0.31842	0.00000	0.85751	0.85751	5790.00000	7880.00000	0.31842	0.20941	0.00723	0.01359	14.00000	
 583561	0.21213	0.31847	0.00000	0.97005	0.94818	5843.00000	7881.00000	0.31847	0.21213	0.00606	0.00304	9.00000	
 583710	0.14987	0.31852	0.00000	0.80199	0.79654	4632.00000	7882.00000	0.31852	0.14987	0.00641	0.00929	13.00000	
